pathway,rel_type,subtype,edge_sign,gene1,lfc1,p1,fdr1,gene2,lfc2,p2,fdr2,coherent,both_FDR,in_intersect,in_pheno,worst_p
hsa04650,PPrel,binding/association,1,CD247,0.200867777069591,0.030593510575091,0.156256616299057,NCR3,0.180687181986661,0.0114568782698179,0.108301531700098,TRUE,FALSE,0,0,0.030593510575091
hsa04650,PPrel,activation,1,ZAP70,0.245306114533064,0.0104425794307658,0.104571409505261,SHC3,-0.195438117940359,0.0347583228556946,0.165523723638972,FALSE,FALSE,0,0,0.0347583228556946
hsa04650,PPrel,inhibition;dephosphorylation,-1,PTPN6,0.22462501830183,0.0372714534655256,0.17038910445446,VAV2,0.323530394391601,0.000167564753175387,0.0422769009190092,FALSE,FALSE,0,0,0.0372714534655256
hsa04650,PPrel,indirect effect,1,IFNGR2,0.177861698984855,0.0377275176618063,0.170894378148749,FAS,-0.296444124075168,0.0130705654150839,0.112167891342133,FALSE,FALSE,0,0,0.0377275176618063
hsa04650,PPrel,activation,1,IFNA2,-0.117730095388264,0.0103657563541252,0.104571409505261,IFNGR2,0.177861698984855,0.0377275176618063,0.170894378148749,FALSE,FALSE,0,0,0.0377275176618063
hsa04650,PPrel,activation,1,IFNA13,-0.285700807488951,0.0244722292024904,0.140298018023124,IFNGR2,0.177861698984855,0.0377275176618063,0.170894378148749,FALSE,FALSE,0,0,0.0377275176618063
hsa04650,PPrel,activation,1,SOS1,-0.183245348489432,0.0388948218928561,0.172866706501494,HRAS,0.236375195318022,0.0186148363045659,0.127141536662267,FALSE,FALSE,0,2,0.0388948218928561
hsa04650,PPrel,activation,1,SOS1,-0.183245348489432,0.0388948218928561,0.172866706501494,KRAS,-0.248737657296002,0.0173365303927831,0.124321581462778,TRUE,FALSE,0,2,0.0388948218928561
hsa04650,PPrel,inhibition;dephosphorylation,-1,PTPN11,-0.225330810780707,0.0394859692242005,0.173860251398355,VAV2,0.323530394391601,0.000167564753175387,0.0422769009190092,TRUE,FALSE,0,1,0.0394859692242005
hsa04650,PPrel,activation,1,LAT,0.196984349163005,0.0436099839464912,0.181621357452023,PLCG1,0.182449170261676,0.0082697963729943,0.0997947821115051,TRUE,FALSE,0,1,0.0436099839464912
hsa04650,PPrel,activation;phosphorylation,1,ZAP70,0.245306114533064,0.0104425794307658,0.104571409505261,LAT,0.196984349163005,0.0436099839464912,0.181621357452023,TRUE,FALSE,0,0,0.0436099839464912
hsa04650,PPrel,inhibition;dephosphorylation,-1,PTPN6,0.22462501830183,0.0372714534655256,0.17038910445446,LAT,0.196984349163005,0.0436099839464912,0.181621357452023,FALSE,FALSE,0,0,0.0436099839464912
hsa04650,PPrel,inhibition;dephosphorylation,-1,PTPN11,-0.225330810780707,0.0394859692242005,0.173860251398355,LAT,0.196984349163005,0.0436099839464912,0.181621357452023,TRUE,FALSE,0,1,0.0436099839464912
hsa04650,PPrel,activation,1,PIK3CA,-0.194162266153804,0.025007761246042,0.141319286744511,RAC1,-0.166148471728248,0.0444310617198828,0.182856194881553,TRUE,FALSE,0,2,0.0444310617198828
hsa04650,PPrel,activation,1,PIK3R2,0.268794809673499,0.00604856153799963,0.0920119170685281,RAC1,-0.166148471728248,0.0444310617198828,0.182856194881553,FALSE,FALSE,0,2,0.0444310617198828
hsa04650,PPrel,activation,1,VAV2,0.323530394391601,0.000167564753175387,0.0422769009190092,RAC1,-0.166148471728248,0.0444310617198828,0.182856194881553,FALSE,FALSE,0,1,0.0444310617198828
hsa04650,PPrel,activation,1,ZAP70,0.245306114533064,0.0104425794307658,0.104571409505261,PIK3CD,0.187312414207718,0.0479971366369964,0.189473707246273,TRUE,FALSE,0,1,0.0479971366369964
hsa04650,PPrel,activation,1,PIK3CD,0.187312414207718,0.0479971366369964,0.189473707246273,RAC1,-0.166148471728248,0.0444310617198828,0.182856194881553,FALSE,FALSE,0,2,0.0479971366369964
hsa04650,PPrel,activation,1,PIK3CD,0.187312414207718,0.0479971366369964,0.189473707246273,RAC2,0.416226544502855,0.00131421839250051,0.0642357513285687,TRUE,FALSE,0,1,0.0479971366369964
hsa04650,PPrel,activation,1,PIK3CD,0.187312414207718,0.0479971366369964,0.189473707246273,RAC3,0.296277626643266,0.00259725256489118,0.0745214814612773,TRUE,FALSE,0,1,0.0479971366369964
hsa04662,PPrel,activation,1,VAV2,0.323530394391601,0.000167564753175387,0.0422769009190092,RAC2,0.416226544502855,0.00131421839250051,0.0642357513285687,TRUE,FALSE,0,0,0.00131421839250051
hsa04662,PPrel,activation,1,VAV2,0.323530394391601,0.000167564753175387,0.0422769009190092,RAC3,0.296277626643266,0.00259725256489118,0.0745214814612773,TRUE,FALSE,0,0,0.00259725256489118
hsa04662,PPrel,dephosphorylation,-1,PPP3CB,-0.225308662025932,0.00539211956184269,0.0898627321524589,NFATC3,-0.162511987553212,0.02997875516407,0.155093997102205,FALSE,FALSE,0,1,0.02997875516407
hsa04662,PPrel,binding/association,1,PTPN6,0.22462501830183,0.0372714534655256,0.17038910445446,LILRB2,0.259725248256844,0.0369467967042559,0.169929715767711,TRUE,FALSE,0,0,0.0372714534655256
hsa04662,PPrel,binding/association,1,PTPN6,0.22462501830183,0.0372714534655256,0.17038910445446,LILRB1,0.25560623321218,0.0332892330935977,0.162633307784151,TRUE,FALSE,0,0,0.0372714534655256
hsa04662,PPrel,binding/association,1,PTPN6,0.22462501830183,0.0372714534655256,0.17038910445446,CD72,0.285137607218042,0.0135969406071111,0.113739722456912,TRUE,FALSE,0,0,0.0372714534655256
hsa04662,PPrel,activation,1,VAV2,0.323530394391601,0.000167564753175387,0.0422769009190092,RAC1,-0.166148471728248,0.0444310617198828,0.182856194881553,FALSE,FALSE,0,1,0.0444310617198828
hsa04666,PPrel,activation,1,VAV2,0.323530394391601,0.000167564753175387,0.0422769009190092,RAC2,0.416226544502855,0.00131421839250051,0.0642357513285687,TRUE,FALSE,0,0,0.00131421839250051
hsa04666,PPrel,activation,1,RAC2,0.416226544502855,0.00131421839250051,0.0642357513285687,PIP5K1C,0.264938406021874,0.00168462519136977,0.0666322382759389,TRUE,FALSE,0,0,0.00168462519136977
hsa04666,PPrel,activation;indirect effect,1,RAC2,0.416226544502855,0.00131421839250051,0.0642357513285687,WASF1,-0.276924518828574,0.00246920213660306,0.0739205739356838,FALSE,FALSE,0,0,0.00246920213660306
hsa04666,PPrel,activation,1,WASF1,-0.276924518828574,0.00246920213660306,0.0739205739356838,ACTR2,0.398279246765253,0.00820069398870861,0.0995727266052936,FALSE,FALSE,0,0,0.00820069398870861
hsa04666,PPrel,activation;binding/association,1,PIK3R2,0.268794809673499,0.00604856153799963,0.0920119170685281,PLCG1,0.182449170261676,0.0082697963729943,0.0997947821115051,TRUE,FALSE,0,2,0.0082697963729943
hsa04666,PPrel,activation,1,WASF1,-0.276924518828574,0.00246920213660306,0.0739205739356838,ARPC1B,0.514037818278289,0.0128391267115824,0.11197248231415,FALSE,FALSE,0,0,0.0128391267115824
hsa04666,PPrel,activation,1,AKT1,0.387089573539082,0.00343401055010987,0.0789152904062191,RPS6KB2,0.257949387042562,0.0194903632172992,0.129212989472378,TRUE,FALSE,0,2,0.0194903632172992
hsa04666,PPrel,activation,1,WASF1,-0.276924518828574,0.00246920213660306,0.0739205739356838,ARPC5L,0.202165390254445,0.0214401425540371,0.134388160553368,FALSE,FALSE,0,0,0.0214401425540371
hsa04666,PPrel,activation;binding/association,1,PIK3CA,-0.194162266153804,0.025007761246042,0.141319286744511,PLCG1,0.182449170261676,0.0082697963729943,0.0997947821115051,FALSE,FALSE,0,2,0.025007761246042
hsa04666,PPrel,activation,1,RAC2,0.416226544502855,0.00131421839250051,0.0642357513285687,PIP5K1A,-0.251646089986485,0.0260253987934784,0.144075699246262,FALSE,FALSE,0,0,0.0260253987934784
hsa04666,PPrel,activation,1,AKT2,0.272775905162288,0.0322680307039496,0.159941472099098,RPS6KB2,0.257949387042562,0.0194903632172992,0.129212989472378,TRUE,FALSE,0,2,0.0322680307039496
hsa04666,PPrel,binding/association,1,LAT,0.196984349163005,0.0436099839464912,0.181621357452023,PIK3CA,-0.194162266153804,0.025007761246042,0.141319286744511,FALSE,FALSE,0,1,0.0436099839464912
hsa04666,PPrel,binding/association,1,LAT,0.196984349163005,0.0436099839464912,0.181621357452023,PIK3R2,0.268794809673499,0.00604856153799963,0.0920119170685281,TRUE,FALSE,0,1,0.0436099839464912
hsa04666,PPrel,inhibition;phosphorylation,-1,PRKCE,0.547566417668494,0.0132187992668058,0.112424259087139,MARCKS,-0.308356293731603,0.0443905174156255,0.18277717462261,TRUE,FALSE,0,1,0.0443905174156255
hsa04666,PPrel,activation,1,VAV2,0.323530394391601,0.000167564753175387,0.0422769009190092,RAC1,-0.166148471728248,0.0444310617198828,0.182856194881553,FALSE,FALSE,0,1,0.0444310617198828
hsa04666,PPrel,activation,1,RAC1,-0.166148471728248,0.0444310617198828,0.182856194881553,PIP5K1C,0.264938406021874,0.00168462519136977,0.0666322382759389,FALSE,FALSE,0,1,0.0444310617198828
hsa04666,PPrel,activation,1,RAC1,-0.166148471728248,0.0444310617198828,0.182856194881553,PIP5K1A,-0.251646089986485,0.0260253987934784,0.144075699246262,TRUE,FALSE,0,1,0.0444310617198828
hsa04666,PPrel,activation;indirect effect,1,RAC1,-0.166148471728248,0.0444310617198828,0.182856194881553,WASF1,-0.276924518828574,0.00246920213660306,0.0739205739356838,TRUE,FALSE,0,1,0.0444310617198828
hsa04666,PPrel,activation;binding/association,1,PIK3CD,0.187312414207718,0.0479971366369964,0.189473707246273,PLCG1,0.182449170261676,0.0082697963729943,0.0997947821115051,TRUE,FALSE,0,2,0.0479971366369964
hsa04666,PPrel,binding/association,1,LAT,0.196984349163005,0.0436099839464912,0.181621357452023,PIK3CD,0.187312414207718,0.0479971366369964,0.189473707246273,TRUE,FALSE,0,1,0.0479971366369964
hsa04730,PPrel,inhibition,-1,PPP2R1A,0.348763030574157,0.00116430586290843,0.0636171358842145,PRKCA,-0.479460401629906,0.00290012427493524,0.0747511303436519,TRUE,FALSE,0,1,0.00290012427493524
hsa04730,PPrel,activation,1,GNA11,0.407887556574168,0.00542201552655704,0.0898627321524589,PLCB3,0.220882517229287,0.0128324083634766,0.11197248231415,TRUE,FALSE,0,1,0.0128324083634766
hsa04730,PPrel,inhibition,-1,PPP2R1A,0.348763030574157,0.00116430586290843,0.0636171358842145,PRKCG,0.247052369891414,0.0168494091450029,0.123408626584475,FALSE,FALSE,0,0,0.0168494091450029
hsa04730,PPrel,activation,1,KRAS,-0.248737657296002,0.0173365303927831,0.124321581462778,ARAF,0.308661107681488,0.0151374004972875,0.1174497464378,FALSE,FALSE,0,1,0.0173365303927831
hsa04730,PPrel,activation,1,HRAS,0.236375195318022,0.0186148363045659,0.127141536662267,ARAF,0.308661107681488,0.0151374004972875,0.1174497464378,TRUE,FALSE,0,1,0.0186148363045659
hsa04730,PPrel,activation,1,GNA11,0.407887556574168,0.00542201552655704,0.0898627321524589,PLCB1,-0.272842529245825,0.0241401734901125,0.139290247145778,FALSE,FALSE,0,1,0.0241401734901125
hsa04750,PPrel,activation,1,MAP2K6,-0.390009286510288,0.00742441276874709,0.0975686824011418,MAPK13,-0.192163523711123,0.00400805854631353,0.0825894611298892,TRUE,FALSE,0,1,0.00742441276874709
hsa04750,PPrel,activation;phosphorylation,1,PRKCA,-0.479460401629906,0.00290012427493524,0.0747511303436519,TRPV4,0.398920967742291,0.0100636437042817,0.10379193748164,FALSE,FALSE,0,2,0.0100636437042817
hsa04750,PPrel,activation,1,MAP2K6,-0.390009286510288,0.00742441276874709,0.0975686824011418,MAPK8,-0.219103231894202,0.0122692600501608,0.110731833004267,TRUE,FALSE,0,1,0.0122692600501608
hsa04750,PPrel,activation;phosphorylation,1,PRKCE,0.547566417668494,0.0132187992668058,0.112424259087139,TRPV4,0.398920967742291,0.0100636437042817,0.10379193748164,TRUE,FALSE,0,2,0.0132187992668058
hsa04750,PPrel,activation,1,PRKCE,0.547566417668494,0.0132187992668058,0.112424259087139,PPP1CA,0.40701097338486,0.0132313549159522,0.112424259087139,TRUE,FALSE,0,2,0.0132313549159522
hsa04750,PPrel,activation;phosphorylation,1,PRKCG,0.247052369891414,0.0168494091450029,0.123408626584475,TRPV4,0.398920967742291,0.0100636437042817,0.10379193748164,TRUE,FALSE,0,1,0.0168494091450029
hsa04750,PPrel,inhibition;dephosphorylation,-1,PPP1CA,0.40701097338486,0.0132313549159522,0.112424259087139,TRPM8,0.203725355105401,0.0180981638253234,0.126044919905044,FALSE,FALSE,0,1,0.0180981638253234
hsa04750,PPrel,activation;indirect effect,1,IL1RAP,-0.26287891589899,0.0194120224566962,0.129089117125052,MAP2K6,-0.390009286510288,0.00742441276874709,0.0975686824011418,TRUE,FALSE,0,0,0.0194120224566962
hsa04750,PPrel,activation,1,PRKCE,0.547566417668494,0.0132187992668058,0.112424259087139,PPP1CB,-0.16802115162632,0.0195981728979504,0.129486382965928,FALSE,FALSE,0,2,0.0195981728979504
hsa04750,PPrel,inhibition;dephosphorylation,-1,PPP1CB,-0.16802115162632,0.0195981728979504,0.129486382965928,TRPM8,0.203725355105401,0.0180981638253234,0.126044919905044,TRUE,FALSE,0,1,0.0195981728979504
hsa04750,PPrel,activation,1,CALM1,-0.534686866605506,0.0108828735078466,0.106358989090563,CAMK2B,0.250072152499838,0.0200466643413923,0.130718227393872,FALSE,FALSE,0,0,0.0200466643413923
hsa04750,PPrel,activation,1,NTRK1,0.183827282805448,0.0259204791002992,0.143918018778676,PLCG1,0.182449170261676,0.0082697963729943,0.0997947821115051,TRUE,FALSE,0,1,0.0259204791002992
hsa04750,PPrel,activation,1,NTRK1,0.183827282805448,0.0259204791002992,0.143918018778676,PIK3CA,-0.194162266153804,0.025007761246042,0.141319286744511,FALSE,FALSE,0,1,0.0259204791002992
hsa04750,PPrel,activation,1,NTRK1,0.183827282805448,0.0259204791002992,0.143918018778676,PIK3R2,0.268794809673499,0.00604856153799963,0.0920119170685281,TRUE,FALSE,0,1,0.0259204791002992
hsa04750,PPrel,activation,1,CALM1,-0.534686866605506,0.0108828735078466,0.106358989090563,CAMK2A,-0.164820383523415,0.0273208004500512,0.148136151715585,TRUE,FALSE,0,0,0.0273208004500512
hsa04750,PPrel,activation;indirect effect,1,IL1RAP,-0.26287891589899,0.0194120224566962,0.129089117125052,MAP2K3,0.202713273437741,0.0378103111643473,0.171010595111283,FALSE,FALSE,0,1,0.0378103111643473
hsa04750,PPrel,activation,1,MAP2K3,0.202713273437741,0.0378103111643473,0.171010595111283,MAPK8,-0.219103231894202,0.0122692600501608,0.110731833004267,FALSE,FALSE,0,2,0.0378103111643473
hsa04750,PPrel,activation,1,MAP2K3,0.202713273437741,0.0378103111643473,0.171010595111283,MAPK13,-0.192163523711123,0.00400805854631353,0.0825894611298892,FALSE,FALSE,0,2,0.0378103111643473
hsa04750,PPrel,activation,1,NTRK1,0.183827282805448,0.0259204791002992,0.143918018778676,PIK3CD,0.187312414207718,0.0479971366369964,0.189473707246273,TRUE,FALSE,0,1,0.0479971366369964
hsa04910,PPrel,activation,1,IRS1,-0.3554897344882,0.00226335322613427,0.0728410344711814,PIK3R2,0.268794809673499,0.00604856153799963,0.0920119170685281,FALSE,FALSE,0,2,0.00604856153799963
hsa04910,PPrel,activation,1,IRS2,-0.584420274513232,0.00290962468594569,0.0747511303436519,PIK3R2,0.268794809673499,0.00604856153799963,0.0920119170685281,FALSE,FALSE,1,2,0.00604856153799963
hsa04910,PPrel,activation;phosphorylation,1,AKT1,0.387089573539082,0.00343401055010987,0.0789152904062191,PDE3B,-0.251160651153912,0.00607410795940263,0.0921663124080714,FALSE,FALSE,0,2,0.00607410795940263
hsa04910,PPrel,compound;activation,1,PIK3R2,0.268794809673499,0.00604856153799963,0.0920119170685281,PRKCZ,0.262251059755017,0.00694558784935386,0.0959757859890401,TRUE,FALSE,0,2,0.00694558784935386
hsa04910,PPrel,activation;phosphorylation,1,CALM1,-0.534686866605506,0.0108828735078466,0.106358989090563,PYGB,0.278624458417644,0.00296940464805344,0.0749993933470374,FALSE,FALSE,0,1,0.0108828735078466
hsa04910,PPrel,inhibition;phosphorylation,-1,MAPK8,-0.219103231894202,0.0122692600501608,0.110731833004267,IRS1,-0.3554897344882,0.00226335322613427,0.0728410344711814,FALSE,FALSE,0,2,0.0122692600501608
hsa04910,PPrel,inhibition;phosphorylation,-1,MAPK8,-0.219103231894202,0.0122692600501608,0.110731833004267,IRS2,-0.584420274513232,0.00290962468594569,0.0747511303436519,FALSE,FALSE,1,2,0.0122692600501608
hsa04910,PPrel,indirect effect,1,AKT1,0.387089573539082,0.00343401055010987,0.0789152904062191,PPP1CA,0.40701097338486,0.0132313549159522,0.112424259087139,TRUE,FALSE,0,2,0.0132313549159522
hsa04910,PPrel,inhibition;dephosphorylation,-1,PPP1CA,0.40701097338486,0.0132313549159522,0.112424259087139,CALM1,-0.534686866605506,0.0108828735078466,0.106358989090563,TRUE,FALSE,0,1,0.0132313549159522
hsa04910,PPrel,activation;dephosphorylation,-1,PPP1CA,0.40701097338486,0.0132313549159522,0.112424259087139,GYS2,-0.436590184422608,0.0112001344569651,0.107509604953939,TRUE,FALSE,0,2,0.0132313549159522
hsa04910,PPrel,activation,1,KRAS,-0.248737657296002,0.0173365303927831,0.124321581462778,ARAF,0.308661107681488,0.0151374004972875,0.1174497464378,FALSE,FALSE,0,1,0.0173365303927831
hsa04910,PPrel,activation,1,SOS2,-0.242208708988776,0.0178555653576005,0.125376438980172,KRAS,-0.248737657296002,0.0173365303927831,0.124321581462778,TRUE,FALSE,0,2,0.0178555653576005
hsa04910,PPrel,activation;phosphorylation,1,PDPK1,0.153466221786299,0.018028233353959,0.12592415969288,AKT1,0.387089573539082,0.00343401055010987,0.0789152904062191,TRUE,FALSE,0,2,0.018028233353959
hsa04910,PPrel,compound;activation,1,PIK3R2,0.268794809673499,0.00604856153799963,0.0920119170685281,PDPK1,0.153466221786299,0.018028233353959,0.12592415969288,TRUE,FALSE,0,2,0.018028233353959
hsa04910,PCrel,activation;phosphorylation,1,PDPK1,0.153466221786299,0.018028233353959,0.12592415969288,PRKCZ,0.262251059755017,0.00694558784935386,0.0959757859890401,TRUE,FALSE,0,2,0.018028233353959
hsa04910,PPrel,activation,1,SOS2,-0.242208708988776,0.0178555653576005,0.125376438980172,HRAS,0.236375195318022,0.0186148363045659,0.127141536662267,FALSE,FALSE,0,2,0.0186148363045659
hsa04910,PPrel,activation,1,HRAS,0.236375195318022,0.0186148363045659,0.127141536662267,ARAF,0.308661107681488,0.0151374004972875,0.1174497464378,TRUE,FALSE,0,1,0.0186148363045659
hsa04910,PPrel,activation;phosphorylation,1,PDPK1,0.153466221786299,0.018028233353959,0.12592415969288,RPS6KB2,0.257949387042562,0.0194903632172992,0.129212989472378,TRUE,FALSE,0,2,0.0194903632172992
hsa04910,PPrel,indirect effect,1,AKT1,0.387089573539082,0.00343401055010987,0.0789152904062191,PPP1CB,-0.16802115162632,0.0195981728979504,0.129486382965928,FALSE,FALSE,0,2,0.0195981728979504
hsa04910,PPrel,inhibition;dephosphorylation,-1,PPP1CB,-0.16802115162632,0.0195981728979504,0.129486382965928,CALM1,-0.534686866605506,0.0108828735078466,0.106358989090563,FALSE,FALSE,0,1,0.0195981728979504
hsa04910,PPrel,activation;dephosphorylation,-1,PPP1CB,-0.16802115162632,0.0195981728979504,0.129486382965928,GYS2,-0.436590184422608,0.0112001344569651,0.107509604953939,FALSE,FALSE,0,2,0.0195981728979504
hsa04910,PPrel,inhibition;dephosphorylation,-1,PTPRF,0.221534492129057,0.0207155620838631,0.132343523504743,IRS1,-0.3554897344882,0.00226335322613427,0.0728410344711814,TRUE,FALSE,0,2,0.0207155620838631
hsa04910,PPrel,inhibition;dephosphorylation,-1,PTPRF,0.221534492129057,0.0207155620838631,0.132343523504743,IRS2,-0.584420274513232,0.00290962468594569,0.0747511303436519,TRUE,FALSE,1,2,0.0207155620838631
hsa04910,PPrel,indirect effect,1,PTPRF,0.221534492129057,0.0207155620838631,0.132343523504743,SHC1,0.221586875098124,0.00936978753866645,0.101402872959854,TRUE,FALSE,0,2,0.0207155620838631
hsa04910,PPrel,activation,1,IRS1,-0.3554897344882,0.00226335322613427,0.0728410344711814,PIK3CA,-0.194162266153804,0.025007761246042,0.141319286744511,TRUE,FALSE,0,2,0.025007761246042
hsa04910,PPrel,activation,1,IRS2,-0.584420274513232,0.00290962468594569,0.0747511303436519,PIK3CA,-0.194162266153804,0.025007761246042,0.141319286744511,TRUE,FALSE,1,2,0.025007761246042
hsa04910,PPrel,compound;activation,1,PIK3CA,-0.194162266153804,0.025007761246042,0.141319286744511,PRKCZ,0.262251059755017,0.00694558784935386,0.0959757859890401,FALSE,FALSE,0,2,0.025007761246042
hsa04910,PPrel,compound;activation,1,PIK3CA,-0.194162266153804,0.025007761246042,0.141319286744511,PDPK1,0.153466221786299,0.018028233353959,0.12592415969288,FALSE,FALSE,0,2,0.025007761246042
hsa04910,PPrel,indirect effect,1,PRKCZ,0.262251059755017,0.00694558784935386,0.0959757859890401,SREBF1,0.435480157850608,0.0261960327030443,0.14479173754425,TRUE,FALSE,0,2,0.0261960327030443
hsa04910,PPrel,activation;indirect effect,1,SREBF1,0.435480157850608,0.0261960327030443,0.14479173754425,FASN,0.69799363467585,0.0102285985406989,0.104041445819242,TRUE,FALSE,0,1,0.0261960327030443
