gene,logFC,AveExpr,t,P.Value,adj.P.Val,B,sig,deg_call,logFC_paper,P_paper,adjP_paper,sig_paper,logFC_sex,P_sex,adjP_sex,logFC_GSE15653,P_GSE15653,logFC_GSE64998,P_GSE64998,consistent_both_datasets
TK2,0.124127371155021,7.3966610310198,1.36527931706212,0.182426339760909,0.380887363030624,-5.08830848829227,NS,NS,0.0734474181356909,0.371320577160367,0.581843333459051,NS,0.0643328275957205,0.46416003384348,0.709128624613259,0.283367914011377,0.0886270540794118,-0.0343007199520668,0.526424684963417,FALSE
GPR107,0.13550275090864,7.39421803927775,1.36485839831797,0.182557202873106,0.381094129519934,-5.08882874891187,NS,NS,0.112274079022282,0.207321999515476,0.423415042340376,NS,0.0865064821035715,0.390309542384221,0.651713506474741,0.202216958076228,0.273688150819083,0.0691289223490494,0.295649517816924,TRUE
SNAPC2,0.137005169947789,6.61622785520547,1.36437120856401,0.182708760885317,0.381283363706092,-5.08943074628848,NS,NS,0.111388822154663,0.224665060013928,0.440557811501594,NS,0.0947138092291117,0.360387378583816,0.629678589668046,0.221262894385603,0.23644889084231,0.0531773318591468,0.489156512989291,TRUE
KIF21B,-0.101749173847261,5.42569374151564,-1.36435207892443,0.18271471385209,0.381283363706092,-5.08945438004924,NS,NS,-0.085550693185009,0.236445353865437,0.452336813115535,NS,-0.0603021175523362,0.417993110579956,0.673651375789202,-0.237166300738995,0.054522771252917,0.0329770493358391,0.70731862603734,FALSE
DNAJC1,0.158501414918528,7.83068642650559,1.36425991562155,0.182743396336916,0.381283363706092,-5.08956823937286,NS,NS,0.126281716208984,0.230814923082875,0.44656048143959,NS,0.118398535092092,0.329777429663368,0.604053761923171,0.25856624840689,0.227480759861033,0.0589471162948995,0.448504106732062,TRUE
GNA13,-0.0854945585709442,5.5706604715329,-1.36394943502337,0.182840047977467,0.381418549291903,-5.08995176026871,NS,NS,-0.0605984072424123,0.30487469908813,0.519493295969698,NS,-0.0363911622351947,0.527712311926656,0.754360811747573,-0.196073708141069,0.0556723776543569,0.024520411664639,0.668517604907324,FALSE
NOX1,-0.111346355521378,4.63885219249051,-1.36380795579754,0.182884103225353,0.381443986727165,-5.0901264970628,NS,NS,-0.0695083469986525,0.354292903689221,0.565871234434537,NS,-0.0263531722010564,0.683352250394557,0.847342635082718,-0.256610128604897,0.092397856687964,0.0331762758627355,0.550208618090203,FALSE
LRRC1,0.0975306995946697,3.99896352601901,1.36367937342967,0.182924149690803,0.381461055582353,-5.09028529159009,NS,NS,0.0979226050748645,0.154477028014609,0.359338394006676,NS,0.0883224262221535,0.249577698539319,0.531102418348442,0.0544229622218239,0.566180782445469,0.140418499531938,0.211679699921152,TRUE
PLEKHA2,-0.125731355264467,6.08990400481745,-1.36327014211726,0.183051648620585,0.381563640310313,-5.0907905902201,NS,NS,-0.11540567102054,0.19563663102138,0.409683705892594,NS,-0.0608144903322599,0.488600345518001,0.727545940606846,-0.193774892944172,0.198159136349413,-0.0580349784912899,0.563472362190526,TRUE
CPAP,0.0848961866168153,4.97114191479555,1.36323486267187,0.18306264342336,0.381563640310313,-5.09083414533241,NS,NS,0.0802071699954994,0.158939891932773,0.365156090235877,NS,0.0903574024832526,0.178210757806157,0.461783409159703,0.0361970714707105,0.606473958986582,0.133346836889726,0.231758748060078,TRUE
PCSK7,0.0797366153008817,6.75157287797915,1.3631469686932,0.183090037728412,0.381563640310313,-5.09094265273424,NS,NS,0.0774070778952408,0.171571470579415,0.380521238565534,NS,0.0856637861212173,0.172458649680688,0.456382615821662,0.106414317568387,0.278718470218021,0.0531950237592322,0.47115878121181,TRUE
TNP2,-0.0777483504489791,3.70761171907296,-1.36311235096906,0.183100828064045,0.381563640310313,-5.09098538753627,NS,NS,-0.0784167756222645,0.149499503390181,0.354190952929154,NS,-0.0499627575968682,0.388366419339852,0.64982847971163,-0.122124732112871,0.103366975607786,-0.0335983788956196,0.709941585703457,TRUE
NDUFA10,0.143581473599644,7.74736869098483,1.36290225317229,0.183166326118725,0.381584218478718,-5.09124472819385,NS,NS,0.108033745805747,0.263357333967957,0.480480646489543,NS,0.0989552056807541,0.361908690419182,0.630679889621317,0.263027221987183,0.174628065644754,0.0247451422957138,0.740732924946673,TRUE
MAP3K2,-0.124574190803149,6.48832136631724,-1.36287620147829,0.183174449014132,0.381584218478718,-5.09127688346627,NS,NS,-0.120600340763885,0.175529611810202,0.386279330588795,NS,-0.115650428190765,0.238804065616958,0.519603879409592,-0.169596963401163,0.22954090416291,-0.079781126228595,0.471034189202073,TRUE
FGR,0.132296763971274,5.65546485082871,1.36241292864468,0.183318943939655,0.381753692286428,-5.09184860546816,NS,NS,0.116627959761811,0.195114763249605,0.409378539366328,NS,0.186195654844082,0.0614950718666642,0.306247504321008,-0.121806412458306,0.191444041727004,0.385103495623153,0.0206844221469796,FALSE
NR5A2,-0.114177148455012,7.28323832757985,-1.36241089928484,0.183319577092773,0.381753692286428,-5.09185110951422,NS,NS,-0.147246105660818,0.0725197163951149,0.245194678607744,NS,-0.128472416769677,0.153632005124429,0.433763739732028,0.108168502503448,0.373399108142386,-0.335388382826951,0.000290108546162719,FALSE
TH,0.0989293285612019,4.20663173743353,1.36221187447618,0.183381680405483,0.381816604837294,-5.0920966722446,NS,NS,0.0901778103694201,0.201577124192472,0.416585763996595,NS,0.107175928883909,0.171247534838257,0.454870070904647,0.183441357110683,0.106109283243463,0.0148484838308496,0.872742356668569,TRUE
ACOXL,0.0888733103120925,2.95603477747592,1.36171510428108,0.18353676308946,0.382073052983309,-5.09270946525525,NS,NS,0.0909652747064144,0.143648230611155,0.345957879073979,NS,0.0657611379204643,0.334585412411841,0.60871165044628,0.205080825688087,0.0119225795015325,-0.0267413095772894,0.787519533187155,FALSE
C2CD2L,0.0780660976627566,6.55053666923314,1.361605674637,0.183570938769367,0.382077760595768,-5.09284442640007,NS,NS,0.0827063642017945,0.136976279267884,0.33730192006317,NS,0.0832733034267986,0.176154563830164,0.459560348262088,0.0127995610251251,0.889842994556965,0.142999641766522,0.0657679199622766,TRUE
SNX11,0.093099690400114,6.0730958599385,1.36143259410433,0.183625003204076,0.382123855094594,-5.09305786973561,NS,NS,0.116071673463282,0.077360431961744,0.253881329891995,NS,0.0927191526125709,0.207832024582224,0.49204987681662,-0.00609619783052175,0.959156054812995,0.191789477160185,0.0110992864550758,FALSE
MAP3K4,-0.111969663440468,6.79630387862399,-1.3604416526691,0.183934778092197,0.382701974855715,-5.09427944436721,NS,NS,-0.0759365797947943,0.318765535834125,0.532253974198904,NS,-0.105360424992274,0.233282927598488,0.514813494785087,-0.243638249048897,0.0983814891849496,0.0190271436699591,0.758279046164251,FALSE
NKIRAS2,0.113012586899246,6.67600879059042,1.36028463511845,0.183983900135293,0.382737663322281,-5.09447293503185,NS,NS,0.11148766111823,0.159846630394332,0.36650396713663,NS,0.114008518198731,0.202836962612746,0.486450045134391,0.0109243002987704,0.920087788037756,0.214580014894616,0.098734253403133,TRUE
MAPK12,0.0940161565729631,4.72120470149476,1.36014527191026,0.184027507670797,0.382742344581179,-5.09464465412187,NS,NS,0.0902082648307462,0.176765887593059,0.387721146289468,NS,0.0651646320185511,0.360801261518885,0.630125850168357,0.229037343210558,0.0224605691910632,-0.0403161464593387,0.677486926156526,FALSE
GNS,-0.121178468001609,8.30804106340722,-1.36007311216744,0.184050090022874,0.382742344581179,-5.09473356110783,NS,NS,-0.102595524442057,0.233684156447642,0.449123559319673,NS,-0.0991773526142667,0.292869842804063,0.57235353543099,-0.280456242159226,0.0538303812532055,0.0372866644511221,0.692746431258545,FALSE
TPR,-0.115603959602531,6.96347423959855,-1.35967385303498,0.184175076931212,0.382884439712076,-5.09522540800975,NS,NS,-0.0876016951194443,0.26107427624994,0.477694040400456,NS,-0.124460878962951,0.174152246869528,0.457753656692351,-0.207843966278316,0.182085727076028,-0.0238345652057039,0.710274847506896,TRUE
MCM9,-0.112641268962932,5.70560477694367,-1.35964868042497,0.18418295935642,0.382884439712076,-5.09525641388887,NS,NS,-0.102349636601745,0.20257750023204,0.417715782428176,NS,-0.0419681968338101,0.569741718268938,0.782509765394694,-0.184820016907651,0.17834385209172,-0.0408307799362977,0.67594772430789,TRUE
SMARCA4,0.0984336368075626,6.34657892120613,1.35945388567597,0.184243965286321,0.382884439712076,-5.09549633160594,NS,NS,0.107718230126038,0.112282726507182,0.303305235050538,NS,0.0890911439813544,0.250299492855021,0.532258335575807,0.0657441057583867,0.611925066278342,0.130956384535058,0.057487417104494,TRUE
PSMA4,-0.200034123785431,7.51213192897737,-1.35937106119365,0.184269909068271,0.382884439712076,-5.09559833274453,NS,NS,-0.167477822998447,0.2412461356547,0.456979207925893,NS,-0.183961677983124,0.244736664425572,0.526092971087833,-0.609833114762136,0.00505110634988619,0.207674056012822,0.203825093937517,FALSE
CRYBG3,-0.147365706712472,6.98598111313881,-1.35934418636077,0.184278327900182,0.382884439712076,-5.09563142883804,NS,NS,-0.120259106666944,0.252632941049049,0.468337189569405,NS,-0.0809475856499993,0.447228100529785,0.695680876451214,-0.417908739930153,0.0133504220134629,0.12179700490716,0.300853734167305,FALSE
KSR1,0.100865082851164,6.5010148467203,1.35921363166347,0.184319229828926,0.382902970590301,-5.09579219752598,NS,NS,0.100833774779684,0.154004741241238,0.35892613301283,NS,0.124621219174836,0.113799911859028,0.382592683172221,0.0729284733522472,0.489385039306717,0.128659158628147,0.270563406262813,TRUE
REPS1,-0.12826198575501,6.00707692600954,-1.35876706050145,0.184459191047054,0.38307442640244,-5.09634201556533,NS,NS,-0.121368466500848,0.165584816712554,0.37325954164615,NS,-0.139206511871457,0.171498190945634,0.455115711875829,0.00410718898221714,0.962930528636331,-0.259955807559905,0.10750507988977,FALSE
PTPRS,0.190477420652093,5.64510518365314,1.35874611036661,0.184465759122124,0.38307442640244,-5.09636780547261,NS,NS,0.198406250121956,0.136459933150115,0.336714042285339,NS,0.137380661027556,0.346603299697426,0.619182595898518,0.519430958455191,0.00161156901081145,-0.136797782774458,0.519123251320877,FALSE
ERAP2,0.316690576537986,5.21006717589059,1.35861968863407,0.184505397451052,0.383080425024496,-5.09652342500017,NS,NS,0.319184521601717,0.155760915824152,0.36138947369123,NS,0.426470015148056,0.0796919188241941,0.334423681618839,-0.025153115662376,0.928643705182672,0.656790168267938,0.0726767211660173,FALSE
CACNB4,-0.126352442130438,4.6979730482028,-1.35853280202184,0.1845326437618,0.383080425024496,-5.09663037120921,NS,NS,-0.0784828422629546,0.348947538589283,0.560826947508511,NS,-0.0475199644016126,0.568098893106859,0.781686602596292,-0.275980301500867,0.111835951504656,0.0225120097942224,0.699835369959889,FALSE
LTF,0.139135104567277,5.30255177650857,1.35818400344161,0.184642053159263,0.383241099241106,-5.0970596370326,NS,NS,0.137542448522544,0.169048035208712,0.37734357743715,NS,0.145772644256493,0.187676567328196,0.470812387738809,0.164450213836425,0.304970153023797,0.113949154018889,0.400114496398503,TRUE
EFEMP1,-0.344238249058332,6.32479711579105,-1.35788754878976,0.184735083238472,0.383367726907782,-5.09742440745807,NS,NS,-0.348042458924533,0.144666783745379,0.346812394023797,NS,-0.384934934256371,0.159278472535946,0.440649122845122,-0.420569458759619,0.140752528499581,-0.268296484304503,0.529333723498159,TRUE
AQP9,-0.129451434132058,10.8561997579814,-1.35763426359241,0.184814595240488,0.383466262429657,-5.09773600515828,NS,NS,-0.12886628911786,0.151451313743848,0.356223011422662,NS,-0.146389237646402,0.153216282164428,0.433345653129325,-0.134367680594468,0.43900740466744,-0.124560270559765,0.136249955403138,TRUE
PALS2,0.102481836188474,5.37632468140572,1.35741872023729,0.184882280178425,0.383540228434604,-5.09800113185584,NS,NS,0.101669532851456,0.149089033160149,0.35330441508181,NS,0.0833550317538692,0.297160140852957,0.576072634099841,0.109450534376416,0.182768170652673,0.0955486925831244,0.452355956793595,TRUE
HNRNPK,-0.142636385557391,9.71036289139772,-1.3570249393418,0.185005985060077,0.383730362636736,-5.09848540253071,NS,NS,-0.10323673175595,0.289121425488715,0.504645240698484,NS,-0.163788874203591,0.14669800067714,0.423605514738716,-0.288506221553791,0.1338216220185,0.00248921658188676,0.973561183220924,FALSE
SDK2,0.157353670744873,5.39053721314951,1.35619629709311,0.185266510327663,0.384154459959305,-5.09950406289615,NS,NS,0.126377069423435,0.260770276085214,0.477497474147062,NS,0.114035260961823,0.345496355073101,0.618001249504731,0.394141572085446,0.0387665063692881,-0.0782261290582486,0.52268128269178,FALSE
NR1I2,0.145784232896261,8.11951721111429,1.35617049066663,0.185274628450136,0.384154459959305,-5.09953577831799,NS,NS,0.132712344256002,0.203613022550731,0.418780533453671,NS,0.0870073319336072,0.418608081636882,0.673930341208791,0.315088052418139,0.0566828943344337,-0.0226557916280595,0.863135034637481,FALSE
EIF2S3,0.111627447245578,7.55413280363627,1.355710740616,0.185419301851201,0.384350496198185,-5.10010071055064,NS,NS,0.101020225146043,0.204044272102346,0.41918689205787,NS,0.101587451134628,0.249077608245223,0.530921299263835,0.316394032100782,0.00694220901581093,-0.0920944101358739,0.341197227722917,FALSE
PDE9A,0.136586177464575,5.68836245736679,1.35566600649738,0.185433383397988,0.384350496198185,-5.10015567004553,NS,NS,0.13364171610416,0.169817263922924,0.378333510915271,NS,0.155533548269707,0.151331911307818,0.430343382939951,0.264161496052156,0.0608063511772643,0.00966175335958303,0.947362502328798,TRUE
USH1C,-0.134727058615253,5.29496891860895,-1.35546048713286,0.185498088114003,0.384418056240409,-5.10040814686322,NS,NS,-0.11295130754459,0.241841440750254,0.457442856996245,NS,-0.0532755400779412,0.554734062383712,0.772329199856725,-0.322229972259527,0.0453198370434483,0.0518192075104277,0.649069555045388,FALSE
NREP,-0.248664519898051,7.73450228443397,-1.35526139027503,0.185560787533725,0.384481437928998,-5.10065270179464,NS,NS,-0.138098183114144,0.412956547256145,0.617372100867954,NS,-0.180656921340878,0.344967780250279,0.617673816266435,-0.661915335335692,0.0429193915485954,0.162477873011848,0.115629853687654,FALSE
HOXA6,-0.093621502211338,4.47048128648732,-1.35494188247468,0.185661441095429,0.384592908700256,-5.10104509433527,NS,NS,-0.100117343763057,0.137393647876613,0.33778178234003,NS,-0.0843037265434211,0.254849400933414,0.535649056877603,0.00647002069757223,0.949852345589819,-0.193202354084999,0.0473405988003098,FALSE
STAP2,0.208978378417644,7.38215715411607,1.35488668218185,0.185678834972225,0.384592908700256,-5.10111287847533,NS,NS,0.163518030165061,0.264852832080828,0.481926113123079,NS,0.143942221384102,0.36597180800935,0.63474558171666,0.420806797714332,0.114713843862111,-0.00176928363773548,0.989622635829419,FALSE
IL36RN,-0.103696161382637,4.08272334663641,-1.35436090162992,0.185844574430379,0.384858166385145,-5.10175839847297,NS,NS,-0.0835898056925777,0.211685111137378,0.427008281472063,NS,-0.0654243096210961,0.399307544990675,0.657097366105959,-0.156428790925141,0.276209750626011,-0.0512325758684106,0.321741511197278,TRUE
ENDOG,0.187105578419223,6.22340967663851,1.35427649386576,0.185871192619354,0.384858166385145,-5.10186200853474,NS,NS,0.130126070936692,0.307192764850279,0.521217656007304,NS,0.122487911687151,0.385849544672761,0.647705654529071,0.393574536729507,0.115708397186888,-0.0183099668384589,0.853746502294218,FALSE
TCTN2,-0.160808921368341,6.13012696525377,-1.35405136137773,0.185942203172607,0.38493862292624,-5.10213832976227,NS,NS,-0.157533105780231,0.142054440271965,0.3442945019663,NS,-0.13915287423955,0.272807724058953,0.55407981604096,-0.133118442497879,0.271330438915986,-0.188358122285385,0.382224816559797,TRUE
ARHGAP44,-0.109639022398432,4.95067391584199,-1.35381535172205,0.186016667196165,0.385026199805063,-5.10242795813021,NS,NS,-0.1110726728284,0.158389482759894,0.364451064309331,NS,-0.068717091328386,0.401909030507471,0.659944440163962,-0.0681270396548503,0.57425906565533,-0.150939209311688,0.19671983626428,TRUE
OXSR1,-0.122307807708532,7.04577566349621,-1.35311577374762,0.186237528999485,0.385344326550764,-5.10328621252346,NS,NS,-0.0723875624911064,0.3903267038206,0.597605983512947,NS,-0.0779614923492897,0.395197295479344,0.654759246659889,-0.327381702269653,0.038702548620063,0.081719791472176,0.193209226608103,FALSE
PEX26,-0.138375982986102,6.8858694369236,-1.35299111849894,0.186276904933078,0.385344326550764,-5.1034391009656,NS,NS,-0.0886025367211602,0.364474914302278,0.575810724996947,NS,-0.105917949370791,0.32394462245117,0.599964216472,-0.431215693755771,0.0112902331082048,0.152969647626576,0.070540188947447,FALSE
VGF,0.101882591784104,6.25390944885992,1.35292014636776,0.186299326404048,0.385344326550764,-5.10352614207867,NS,NS,0.0710756275976089,0.295210620157818,0.510583869478388,NS,0.0748461805788008,0.339946660860542,0.61285974654244,0.195556791789236,0.172775327006617,0.0086863213708363,0.880918827115616,TRUE
SHANK1,0.0666808849771591,4.77193822874024,1.35284069574929,0.186324428880232,0.385344326550764,-5.10362357657111,NS,NS,0.0664529498617813,0.160488703428064,0.367164295325967,NS,0.0457532729656284,0.36609741411239,0.63474558171666,0.144044207074247,0.0673571847108539,-0.0102877262929033,0.885039601362996,FALSE
NAB2,0.115507772825134,6.5623148028761,1.35281895430006,0.186331298563513,0.385344326550764,-5.10365023838604,NS,NS,0.110600553258147,0.182941113548233,0.395837883860374,NS,0.0677470588547062,0.425999367113402,0.679897766496251,0.182330589110461,0.181294821921035,0.0490258892759555,0.660459502544491,TRUE
