gene,module,GS_T2D,GS_p,MM_green,MM_magenta,kME_own,hub
NHP2,pink,0.20043905418044,0.221149207469396,0.421644012366815,-0.074770500139171,0.725534936943573,FALSE
NIBAN1,black,0.037979629450695,0.81844257790365,-0.192773695053304,-0.143007682915751,0.768899638609702,FALSE
NID1,lightyellow,-0.1159848052531,0.481970238678998,-0.384850322219467,0.345504434213686,0.583496701844154,FALSE
NID2,blue,-0.104647778102146,0.526076299374946,-0.253139851374581,0.0846024574790604,0.346564994480396,FALSE
NIF3L1,blue,-0.0951337546114789,0.564554606749807,-0.0130261668646025,0.274670108543685,0.764025560962916,FALSE
NINJ1,brown,0.287619377225614,0.0758198873633807,0.735494500367616,-0.437683609295305,0.860991512990092,FALSE
NINJ2,black,-0.224206870811318,0.170014141857388,-0.261818178693047,0.28401729746128,0.144145721493659,FALSE
NINL,royalblue,-0.0224284632439436,0.892196392145944,-0.107379479188218,-0.103072173454826,0.429324699763809,FALSE
NIPA2,blue,-0.0708068986088737,0.668403263877671,0.037855837607865,0.131317916413199,0.534876779408266,FALSE
NIPAL2,lightgreen,0.00919318457579394,0.955704585835099,-0.236811832703845,0.0564326408200794,0.753081552942146,FALSE
NIPAL3,brown,0.258315493844611,0.112337171247007,0.50600202223523,-0.319448999924438,0.654281151779111,FALSE
NIPBL,grey,-0.185832590400304,0.257354462282129,-0.146396451541983,0.247486938197166,,FALSE
NIPSNAP1,grey,0.113557566317565,0.491247923421708,0.129116712761601,-0.064078246326243,,FALSE
NISCH,turquoise,0.34532530045278,0.0313095116984733,0.358752005811895,-0.34651190195392,0.671516929796474,FALSE
NIT1,darkred,0.0620829685745464,0.70732115289363,0.18333517697144,0.144113273895199,0.804161309720791,FALSE
NIT2,darkgreen,-0.0430310368294697,0.794782058850769,0.204095337236179,0.299336307440565,0.735697827457571,FALSE
NKG7,turquoise,0.385836010558172,0.0152698897989358,0.496208010958978,-0.386189907465799,0.544195242173979,FALSE
NKIRAS2,brown,0.0933092982203274,0.572078900000123,0.63399489886752,-0.451650139683451,0.583442571993016,FALSE
NKTR,yellow,-0.265935596771164,0.101766260526341,-0.210203920407418,0.256035507724254,0.439843115573781,FALSE
NKX2-5,grey,0.308901274526516,0.0556952656287449,-0.173445124657276,0.0522163278622458,,FALSE
NKX3-1,red,-0.0110520042512791,0.946759940320212,-0.170131577888508,-0.119662911420575,0.700209241562421,FALSE
NLE1,grey,0.071905390840518,0.663560350969571,-0.218353788162546,-0.0860113084508522,,FALSE
NLGN3,lightcyan,-0.123795479844884,0.452746185992538,-0.220010177747246,-0.125095155867796,0.438668609935985,FALSE
NLRX1,turquoise,0.230631851728878,0.15778503972838,0.554778013913537,-0.55933287514955,0.587422345749363,FALSE
NMB,purple,0.0178306579013312,0.91420355329855,-0.401920786801794,0.182741159093442,0.708514497351316,FALSE
NME3,turquoise,0.179297569062288,0.274761580172636,0.490375821675702,-0.316248774106125,0.898027677585206,FALSE
NME4,brown,0.115389740521154,0.484236276458014,0.359800952963744,-0.0109838005083445,0.707632119283678,FALSE
NME6,green,0.287906814887044,0.0755146002469725,0.440334212666869,-0.284085018259299,0.440334212666869,FALSE
NME7,blue,-0.211701502714965,0.195740336389301,-0.0791986780483387,0.115691456285494,0.391894318715485,FALSE
NMI,blue,0.157023843652926,0.339755423244945,0.193159777628614,-0.0107539910533834,0.279024321828266,FALSE
NMRK1,blue,-0.29367230243083,0.0695918301537147,-0.343163418093736,0.581312767298675,0.480574173079951,FALSE
NMT1,brown,0.160530225545634,0.328943389291579,0.645045493963802,-0.257265772975811,0.811705981318401,FALSE
NMT2,grey,-0.302989792358652,0.060799585043161,-0.443141189947597,0.609946363469165,,FALSE
NNMT,brown,0.209585927242642,0.200349284967794,0.261742615448273,-0.0634954754833233,0.313411080717389,FALSE
NNT,darkgreen,-0.106136127977422,0.520175372488086,0.0428502316182684,0.265499771376912,0.666409462444908,FALSE
NOC2L,turquoise,0.259844450590806,0.110152250861987,0.527459344090575,-0.453049287816481,0.787636609835757,FALSE
NOC4L,turquoise,0.339879446186185,0.0342628756556985,0.450068753462315,-0.370796979293555,0.450501728763538,FALSE
NOCT,magenta,-0.177921076046481,0.278524064529078,-0.351686972742517,0.351305174921757,0.351305174921757,FALSE
NOD1,red,-0.285185562416363,0.0784436884788287,-0.16129794891089,-0.191605121020623,0.531668851849165,FALSE
NOL11,blue,-0.278104472291184,0.0864815520962869,-0.140653945232722,0.438129858191192,0.644005301205788,FALSE
NOL12,turquoise,0.182806411026789,0.265321727752127,0.392178776262122,-0.509176399766171,0.512170853557445,FALSE
NOL3,green,0.230296731888812,0.158406650339412,0.411475139796653,-0.297788471067028,0.411475139796653,FALSE
NOL6,grey,0.30622709857181,0.0579601889999792,0.278025686479663,-0.317607601229021,,FALSE
NOL7,pink,-0.0828796366778794,0.615943430493425,0.264975515966498,0.0363295904717279,0.789000484042922,FALSE
NOL8,blue,0.0894570650120499,0.588114236552376,-0.163804807393714,0.188403232158731,0.505119933514271,FALSE
NOL9,yellow,-0.412941070516938,0.00898395518509928,-0.479253587428114,0.241270573098887,0.61743782814996,FALSE
NOLC1,blue,-0.0401178829537084,0.808406461323188,0.0313090357631092,0.174875839175011,0.650914825117335,FALSE
NONO,blue,-0.250625113503217,0.123826626594656,-0.393689652012997,0.49859720990766,0.621742924032867,FALSE
NOP10,blue,-0.257280209663933,0.113835116330742,-0.272679991290001,0.445140862756767,0.733537336614456,FALSE
NOP14,blue,-0.0086287897667487,0.958421564000979,-0.218189184639015,0.369018667010255,0.588582679637016,FALSE
NOP16,turquoise,0.227997839244539,0.162718829480857,0.387937283398809,-0.058720037253314,0.36086921896508,FALSE
NOP2,grey,0.137890320074368,0.402526690827499,0.301039178763997,-0.282625395001668,,FALSE
NOP53,turquoise,0.141696098250766,0.389538357213388,0.127010132818103,-0.0859677412014035,0.606191514518562,FALSE
NOS1AP,grey,-0.0827304681540883,0.616580948955918,-0.181550263163145,0.150800495083672,,FALSE
NOS3,turquoise,0.393241287097172,0.0132649426605082,0.344011256761978,-0.345734101787433,0.671882023684382,FALSE
NOSIP,turquoise,0.293321569259052,0.069941352000269,0.37452123286927,-0.437704638460297,0.731293502647482,FALSE
NOTCH1,turquoise,0.351461293262615,0.0282360662024984,0.537009036910084,-0.425542431356445,0.732586428499131,FALSE
NOTCH2,yellow,-0.146935625675757,0.372062713854057,-0.352482707547468,0.307411059971453,0.659646562375675,FALSE
NOTCH3,black,0.0686507608729352,0.677947429581921,-0.283489337949833,-0.0508604067503815,0.617115544440798,FALSE
NOVA2,turquoise,0.162303533786457,0.323557713258974,0.278062613036939,-0.245910613105324,0.60032394402485,FALSE
NPAP1,purple,0.105778918509964,0.521588626647781,-0.290984218486698,0.049087052940762,0.515351453009487,FALSE
NPAS2,grey,0.13447777076595,0.414381821598982,0.192646631438078,-0.212962046242368,,FALSE
NPAT,yellow,-0.187948846500327,0.251878385041529,-0.545875600050691,0.266978176672654,0.586373193314056,FALSE
NPC1,grey,0.116941715984462,0.478337900061823,-0.088200160977525,-0.0190528900559217,,FALSE
NPC1L1,darkturquoise,0.312213377117073,0.0529886396337545,0.652540720338339,-0.456403748938167,0.771358592019867,FALSE
NPDC1,turquoise,0.311340490028972,0.053691513736147,0.396468743026072,-0.474381703263672,0.730937501126338,FALSE
NPEPPS,magenta,-0.354452680759167,0.0268306549069909,-0.716982305838295,0.600990709110964,0.600990709110964,FALSE
NPFF,turquoise,0.348972977288418,0.0294509542401119,-0.0387251518662823,-0.164586828777035,0.290283542801144,FALSE
NPFFR1,turquoise,0.0597816242344904,0.717715939276302,0.0894088233274271,-0.15730160315966,0.508746045034143,FALSE
NPHP4,turquoise,0.0867322652815976,0.59957531763523,0.418602529635025,-0.343786848366447,0.471544297593895,FALSE
NPLOC4,green,0.291822979512198,0.0714503506095475,0.771316185093891,-0.471432202321014,0.771316185093891,FALSE
NPM1,blue,-0.210818221078091,0.197655489645868,-0.43436764632105,0.41884415205185,0.792346465257757,FALSE
NPM3,turquoise,0.243311740766606,0.135547691333997,0.0975240913362031,-0.168277080440787,0.418597414752989,FALSE
NPR1,turquoise,-0.0212227519240265,0.897960446134832,0.0875331374982201,-0.0697055717924934,0.373902581266425,FALSE
NPR2,black,0.10950631128523,0.506935512553785,-0.151681166511085,-0.0351960369859124,0.328401658557274,FALSE
NPR3,black,0.107686997925679,0.514061580998475,0.00830587267608304,-0.277984122080756,0.542366685652078,FALSE
NPRL2,brown,0.0335095274192641,0.839514076521329,0.586173713268386,-0.148907221367667,0.623387830923903,FALSE
NPRL3,turquoise,0.0776997793033773,0.638241060604699,0.297729218478677,-0.147950433909295,0.507167150306764,FALSE
NPTN,blue,-0.155114414802953,0.345733985881159,-0.26477461707228,0.284514428265606,0.619102754520394,FALSE
NPTX1,grey,0.0812916680416754,0.622744292712857,-0.211546823866816,-0.051518895789465,,FALSE
NPTXR,grey,0.154575514555231,0.347432880349639,0.00643011145423744,-0.172035334066012,,FALSE
NPY,purple,-0.33285328150588,0.038406515867578,-0.33693859337467,0.10013016735079,0.435876961246766,FALSE
NPY1R,blue,-0.139693716591694,0.396341324731879,-0.421431779882464,0.440370373567104,0.712964402305611,FALSE
NPY6RP,purple,-0.0585835415568902,0.723147516781024,-0.385944309550749,0.113552080575596,0.632295190570234,FALSE
NQO1,red,-0.263912568447399,0.104495580492306,0.0198065210212101,-0.0478120826137268,0.430313014625822,FALSE
NQO2,grey,-0.0578327997143132,0.726557895948411,0.179985329968411,0.00863823478713126,,FALSE
NR0B2,brown,-0.239266304583577,0.142374159989685,-0.028597788782846,0.248547544033248,0.317359618201193,FALSE
NR1H2,brown,0.266734576304325,0.10070345207009,0.626793067957471,-0.279268087397927,0.92307916154327,FALSE
NR1H3,turquoise,0.186688645173023,0.255129852551095,0.388150980443194,-0.0607320432113856,0.806903151501713,FALSE
NR1H4,blue,-0.163799386529771,0.31905779031164,-0.309374145819112,0.47027215363565,0.5234205710247,FALSE
NR1I2,turquoise,0.0704660017212215,0.669908878715867,0.308187508009751,-0.0396445323904602,0.578763075030499,FALSE
NR1I3,darkred,-0.170547168263191,0.299249766680517,-0.0937139330741437,0.252845746202626,0.678737735701811,FALSE
NR2C1,yellow,-0.322234983995817,0.0454351689678887,-0.573300169999796,0.375554461025699,0.724361236412215,FALSE
NR2F1,salmon,-0.00304804712235301,0.985307185386285,0.249296036459744,-0.39946910024095,0.614579034537457,FALSE
NR2F2,salmon,0.0969437834638388,0.557135253911437,0.0158868167410055,-0.00931452627629456,0.697647907430338,FALSE
NR2F6,turquoise,0.311518078128959,0.0535479133098669,0.775023957786989,-0.575292038292476,0.852297837847535,FALSE
NR3C1,blue,-0.0622412791663028,0.706607984724517,-0.168930529396038,0.250306870154428,0.358814945447201,FALSE
NR3C2,royalblue,-0.356302459829398,0.0259909321068437,-0.645942019012847,0.71442809968922,0.784078391160155,FALSE
NR4A1,turquoise,0.21661441647703,0.185325840202043,0.238770827362934,-0.1614808481161,0.568588682205667,FALSE
NR5A2,magenta,-0.266028357095239,0.101642432645554,-0.56882601049511,0.671661434329178,0.671661434329178,FALSE
NR6A1,yellow,-0.0338598778115008,0.837858379332701,-0.27452475833776,-0.0285568580837807,0.226050693754152,FALSE
NRBP1,brown,0.346069585126118,0.0309226523428494,0.607515022644913,-0.35026398410246,0.83696650443383,FALSE
NRDC,blue,-0.227887469308649,0.162927971569119,-0.369624206461676,0.483566225532389,0.655646564724504,FALSE
NREP,yellow,-0.061550753735244,0.709720512796386,-0.447979437767058,0.188725503037883,0.667166941765994,FALSE
NRF1,turquoise,0.382211747615284,0.0163407999786906,0.321500441843945,-0.370564662819874,0.668460056630138,FALSE
NRG1,turquoise,0.0752107702817994,0.649069697472737,-0.0133338341951483,0.125815801216039,0.29349419876371,FALSE
NRGN,black,0.139336813828159,0.397561057806738,-0.48734946610831,0.0583102194637511,0.481259049263708,FALSE
NRIP1,blue,0.117239870426192,0.477209073612124,0.17132899060754,0.255558637842608,0.354176975412114,FALSE
NRIP2,grey,0.236939169355305,0.146413972908145,0.139893396329958,-0.218570059810886,,FALSE
NRL,lightcyan,-0.0356743828927223,0.829294495354231,0.0144784013274683,-0.17881955362918,0.386555565739606,FALSE
NRN1,salmon,-0.0745633227343182,0.651898281455627,-0.211433442592663,-0.0394855501179538,0.478999877894279,FALSE
NRP1,greenyellow,0.226727588273448,0.165137616061045,0.14557877385727,-0.256880284670232,0.511044428450443,FALSE
NRP2,brown,0.0882833270743839,0.593039321413534,0.162365254665751,-0.169255082506641,0.253471205353756,FALSE
NRSN2,black,-0.0809717609378691,0.624118139837545,-0.0796672508434643,-0.292808597030976,0.696200338147748,FALSE
NRXN1,black,-0.30704587396039,0.0572590588024215,-0.593615874931477,0.100684152551996,0.715130425985747,FALSE
NRXN2,turquoise,0.287008870022715,0.0764715085081382,0.301470780605753,-0.230100325601441,0.728886173940553,FALSE
NSA2,blue,-0.277689702895788,0.0869714164824259,-0.301085939599715,0.433722812509271,0.742139919139133,FALSE
NSD1,turquoise,-0.0563108904270036,0.733487345270854,0.288670755670188,-0.450214572760032,0.411468334843537,FALSE
NSD2,turquoise,0.27661416268488,0.0882516898296613,0.600355475903867,-0.398867389869246,0.553640192697043,FALSE
NSD3,yellow,-0.274371725238596,0.0909677850269637,-0.380132907546389,0.150839094815578,0.412352916690773,FALSE
NSDHL,darkturquoise,0.234857104974597,0.150099059020434,0.440523599915085,-0.233947285219952,0.891743231380944,FALSE
NSF,blue,0.0777515665616216,0.638016529834376,0.194230951135855,-0.0913394854504772,0.443559571858916,FALSE
NSFL1C,brown,-0.0730144129751333,0.6586846487796,0.386643385831055,-0.077925212806075,0.405083573269369,FALSE
NSL1,blue,0.0701453063797624,0.671326432740915,0.244804834494655,-0.0509736519454855,0.320122413727679,FALSE
NSMAF,red,-0.106609173437072,0.518306745544521,-0.0408131264437229,-0.0334805420051899,0.649372688509421,FALSE
NSMCE4A,pink,0.0174074405091364,0.916232686532896,0.139085717141061,0.166401575442072,0.53763864463005,FALSE
NSMF,turquoise,0.262067114017181,0.10703361106426,0.594354379153894,-0.422781302704741,0.651515290157809,FALSE
NSUN3,red,-0.141188915064079,0.391255006507581,-0.194628999359499,-0.0713482736525481,0.57276347714077,FALSE
NSUN5,brown,0.264207194569899,0.104094662629139,0.666065399791528,-0.424158558225617,0.733546654618027,FALSE
NT5C2,blue,-0.27565207070309,0.0894092180188739,-0.495228760817026,0.686446139806137,0.696090730392331,FALSE
NT5DC3,turquoise,0.163979153072996,0.318519661436043,0.175049045613989,-0.0523899915318381,0.469162410038519,FALSE
NT5E,blue,-0.296575986445503,0.0667507114209261,-0.361251485321299,0.457954020286474,0.292945178914372,FALSE
NT5M,lightcyan,-0.0398708316303736,0.809564511715828,0.0426539645100136,0.00216246866281132,0.579080979467792,FALSE
NTAN1,green,-0.00744901917913896,0.964102401615522,0.62718862614022,-0.456862564349272,0.62718862614022,FALSE
NTF3,grey,0.183221789854015,0.264218590203541,0.221286978640702,-0.227493589733983,,FALSE
NTHL1,darkred,0.114955781974237,0.485892298746175,0.388071023126499,-0.0214438959937664,0.691047498519441,FALSE
NTN1,grey,0.130372396463656,0.428902714963201,0.0174143975327055,-0.087381723362475,,FALSE
NTRK2,black,-0.13127757744907,0.425676910317976,-0.438907933369235,-0.00842434120893063,0.84111105780133,FALSE
NUAK1,grey,-0.0244238598898236,0.882669272412142,-0.0180331439380608,-0.0837217452492451,,FALSE
NUBP1,pink,-0.062801990183274,0.704084045455939,0.368391464132389,-0.0518306119803852,0.754299241162403,FALSE
NUBP2,turquoise,0.342144327185121,0.0330080217067194,0.56497215933738,-0.342735756144222,0.826840054305554,FALSE
NUCB1,brown,0.0791923292497481,0.631782728033487,0.472880697331912,-0.0986876520674261,0.724681007300482,FALSE
NUCB2,blue,-0.13352234549301,0.417736066701479,0.0342641789402384,0.0759378193091516,0.415161383669634,FALSE
NUCKS1,blue,-0.164586842755752,0.31670477238233,-0.303067257407656,0.297942679185847,0.569392032839894,FALSE
NUDC,turquoise,-0.0126408507252527,0.939119462186848,0.430000157911867,-0.188895974245793,0.687635527289986,FALSE
NUDCD3,green,-0.00806394489775249,0.961141172473622,0.34102358179953,-0.296722351092593,0.34102358179953,FALSE
NUDT1,turquoise,0.11970408517368,0.467933199022416,0.444255721131392,-0.400250087921809,0.543673818961035,FALSE
NUDT18,turquoise,0.26063175434273,0.109039803040318,0.458273898390822,-0.443916735871643,0.618801429049088,FALSE
NUDT2,grey,-0.0877879999413886,0.595123169777509,0.0591198897447345,0.00727172057538673,,FALSE
NUDT21,pink,0.115653282187647,0.483232013258194,0.096984102254919,-0.0201613312721765,0.569484647117605,FALSE
NUDT7,grey,0.0525192096494557,0.750841080536304,0.200004818527869,-0.257976214801579,,FALSE
NUDT9,grey,-0.212210492705167,0.194642672695937,-0.180599866367367,0.395857882312246,,FALSE
NUFIP1,yellow,-0.165589336091855,0.313725033979687,-0.208145060351996,-0.150577110629649,0.265368940530902,FALSE
NUMA1,turquoise,0.154882863804417,0.346463332418288,0.352732549900693,-0.266751441362993,0.775435537852519,FALSE
NUP107,yellow,-0.239254836432133,0.142393864926741,-0.542278799714308,0.558667570889097,0.798654347300539,FALSE
NUP133,yellow,-0.336794903537064,0.0360344512893579,-0.473956355084458,0.431872581741597,0.732275104355832,FALSE
NUP153,yellow,-0.283532205091586,0.0802661423310992,-0.568663354411744,0.644467891046861,0.806931766091903,FALSE
NUP155,blue,-0.29402758158292,0.0692391811274436,-0.198568359269548,0.117389134999972,0.289321174756844,FALSE
NUP160,blue,-0.400542628347738,0.0115111406981843,-0.56603770142646,0.48387624467929,0.6808299174259,FALSE
NUP188,turquoise,0.320509074906277,0.0466700519560967,0.618616669756277,-0.468341302235555,0.750507580638856,FALSE
NUP205,blue,-0.323775661657569,0.0443552449127503,-0.412521087329605,0.38411828138188,0.673062312465617,FALSE
NUP210,turquoise,0.307207974517076,0.0571210547906172,0.407029273536372,-0.249363920573326,0.597972402603229,FALSE
NUP214,grey,-0.0969450871590998,0.557129926487736,0.195631532382776,-0.207030416526054,,FALSE
NUP37,blue,-0.026439104029528,0.873063883829916,-0.0702234101775153,0.177660832762906,0.48893465935243,FALSE
